timestamp_utc_microseconds	price	size
1550408861492029.0	3558.28	0.006
1550408861495588.0	3558.1	0.001
1550408861498443.8	3558.05	0.005
1550408861500933.0	3558.0	0.08432
1550408861503548.2	3558.0	0.01
1550408861507034.0	3558.0	0.0281
1550408861508871.0	3558.0	0.0281
1550408861546527.8	3558.0	0.0025
1550408861547763.0	3557.79	1.0
1550408861548797.2	3557.79	0.0195
1550408861839792.0	3557.43	0.00139633
1550408866440974.0	3557.43	0.00782222
1550408875265374.0	3558.32	0.02688811
1550408876573228.8	3558.31	0.00332137
1550408883638320.0	3558.32	0.0018969
1550408883640286.0	3559.99	0.031
1550408883641162.0	3560.0	0.01095054
1550408892924435.8	3559.99	0.11202379
1550408895246376.0	3559.98	0.003
1550408895249285.0	3559.98	0.003
1550408895253317.0	3559.98	0.003
1550408895255270.0	3559.98	0.003
1550408895257851.8	3559.53	0.02
1550408895261242.8	3559.43	0.01
1550408895264351.8	3558.58	0.01
1550408897762093.0	3557.83	0.01202861
1550408905551983.0	3557.82	0.003
1550408905553140.0	3557.82	0.08912061
1550408905681450.0	3557.82	0.05181085
1550408920318521.0	3557.84	0.06051243
1550408926801573.0	3557.84	0.27556549
1550408928500782.0	3557.84	0.04303019
1550408936969444.0	3557.84	0.055098
1550408977170316.0	3557.83	0.003
1550408977173224.0	3557.83	0.004
1550408977175677.0	3557.83	0.01988387
1550408991487003.8	3557.84	0.00517671
1550408994116775.0	3557.83	0.00517671
1550408999732284.0	3557.84	0.00391819
1550409000026366.0	3557.84	0.02286031
1550409005986931.0	3557.83	0.0276
1550409006476733.0	3557.84	0.00517671
1550409009267830.2	3557.83	0.00517671
1550409020378739.0	3557.84	0.00280228
1550409034871459.0	3557.83	0.01331058
1550409040958902.8	3557.84	0.00545638
1550409052189286.0	3557.84	0.05366888
1550409056344632.2	3557.83	0.02885213
1550409056345525.0	3557.83	0.02481675
1550409059987425.0	3557.83	0.97518325
1550409059989882.0	3557.83	0.05
1550409059992360.8	3557.83	0.1
1550409059994695.0	3557.83	0.026
1550409059996652.0	3557.83	0.00565513
1550409059999026.0	3557.83	2.0
1550409060000303.0	3557.83	0.34316162
1550409060908576.0	3557.83	0.0389826
1550409070302510.0	3557.83	0.0142421
1550409070307268.0	3557.83	0.0592413
1550409074832718.8	3557.84	0.00657507
1550409074834282.0	3557.84	0.02433418
1550409089650782.0	3557.84	0.02713089
1550409091217339.0	3557.84	1.07569429
1550409091219931.2	3557.85	0.0015
1550409091221364.0	3557.86	0.01
1550409092433044.0	3559.64	0.06889137
1550409095570272.0	3559.64	0.01874076
1550409104422376.8	3559.64	1.02973039
1550409105193410.0	3559.64	0.55788372
1550409106623678.0	3559.64	1.32475376
1550409106624552.0	3559.65	0.00281139
1550409110170241.0	3559.99	0.13496123
1550409111022268.0	3560.0	0.78354889
1550409112027905.0	3560.0	0.13778274
1550409112680849.0	3560.0	0.59138505
1550409112684251.0	3560.0	0.04274741
1550409116439967.8	3560.0	0.02687957
1550409117506956.0	3560.0	0.23733996
1550409122069201.0	3560.0	0.30637242
1550409123028414.0	3560.0	0.2147204
1550409123046185.0	3560.0	0.11940635
1550409123489162.0	3560.0	0.2147204
1550409125377285.0	3560.0	0.46406097
1550409125378698.0	3560.02	0.02
1550409125380375.0	3560.02	0.01
1550409125381751.0	3560.03	0.01
1550409127539446.0	3560.87	0.001
1550409127543454.0	3560.87	0.18041135
1550409128401903.8	3560.87	0.02082923
1550409129953652.0	3560.87	0.11148548
1550409133594471.0	3560.87	0.31718101
1550409134910124.0	3560.87	0.03005879
1550409135689967.8	3560.87	0.03005879
1550409136699114.0	3561.99	0.01369502
1550409144943909.0	3561.98	0.96812826
1550409144944980.2	3561.98	0.01
1550409144946563.0	3561.98	0.02187174
1550409148486734.0	3561.99	0.00657108
1550409149763829.0	3561.99	0.00139952
1550409162030165.0	3561.98	0.010001
1550409162032678.8	3561.98	0.08979669
1550409164128266.0	3561.99	0.14774569
1550409166851643.0	3561.98	0.00855207
1550409178007730.0	3561.98	0.00175049
1550409179973876.0	3561.99	0.02709928
1550409182667880.0	3561.99	0.02
1550409182982713.0	3561.99	0.00369267
1550409186048504.0	3561.98	0.00369267
1550409196601953.0	3561.99	0.01313202
1550409202228952.0	3561.99	0.0249148
1550409208292331.0	3561.99	0.01369071
1550409209193696.0	3561.99	0.05372647
1550409212020504.0	3561.98	0.03600477
1550409212024298.0	3561.98	0.005
1550409212027367.0	3561.98	0.00955302
1550409212028360.8	3561.98	0.00316868
1550409226077828.0	3561.99	0.04996369
1550409237811842.0	3561.99	0.01994958
1550409239033711.0	3561.99	0.0805883
1550409239907173.2	3561.99	0.00153919
1550409241153753.0	3561.98	0.00638599
1550409241157043.0	3561.98	0.0095582
1550409241159846.0	3561.98	0.00400539
1550409243218037.0	3561.99	0.01341136
1550409243220387.0	3561.98	0.00153919
1550409244106654.0	3561.99	0.01592547
1550409255223622.0	3561.99	0.00922119
1550409258518751.8	3561.99	0.01341136
1550409267667717.0	3561.99	0.04106654
1550409276347890.2	3561.99	0.00517068
1550409278163679.0	3561.99	0.00688027
1550409291418336.0	3561.99	0.01396726
1550409296433939.0	3561.99	0.26862674
1550409297473517.0	3561.99	0.00782446
1550409304234415.0	3561.99	0.05372647
1550409304772476.0	3561.99	0.0025169
1550409306907867.0	3561.98	0.00402007
1550409306910254.0	3561.98	0.00956526
1550409306912019.0	3561.98	0.0105586
1550409306913855.0	3561.98	0.01056043
1550409306915801.0	3561.98	0.01056432
1550409306918125.0	3561.98	0.00845779
1550409310290460.8	3561.98	0.00211366
1550409310293417.0	3561.98	0.00973397
1550409318988939.0	3561.99	0.07054328
1550409318991801.0	3561.99	0.00565513
1550409318992964.0	3561.99	0.1
1550409318995242.0	3561.99	2.0
1550409318997247.0	3561.99	0.00693028
1550409318998610.0	3561.99	0.010001
1550409319000518.0	3561.99	0.60589269
1550409323623144.0	3561.99	0.05909827
1550409341000969.0	3561.99	0.01341136
1550409346162135.0	3561.99	0.0018976
1550409346165382.2	3561.99	0.06691351
1550409347066365.0	3561.99	0.01341136
1550409352937271.0	3562.26	0.0550338
1550409353938156.2	3562.27	0.01592547
1550409354083102.0	3562.27	0.0805883
1550409357565445.0	3562.27	0.0138779
1550409360812916.0	3562.29	0.17190279
1550409361734966.0	3562.29	0.2087195
1550409378596732.2	3562.29	0.00251669
1550409379912577.0	3562.45	0.0298148
1550409383311676.0	3562.45	0.01341023
1550409383828802.8	3562.45	0.04028936
1550409385418444.8	3562.45	0.04028936
1550409389658371.2	3562.45	0.04610311
1550409390593590.0	3562.45	0.016507
1550409392108283.0	3562.45	0.58355564
1550409392444488.0	3562.45	0.0078238
1550409394610244.0	3562.45	0.09879247
1550409395615746.0	3562.44	0.0078238
1550409395631046.0	3562.45	0.20496668
1550409398353386.0	3562.45	0.25411841
1550409399639205.0	3562.45	0.027097
1550409399990785.0	3562.45	0.22008328
1550409401879081.0	3562.45	0.00782345
1550409412645755.0	3562.45	0.15456469
1550409413667305.0	3562.45	0.05394225
1550409414312397.0	3562.44	0.05722745
1550409414795693.0	3562.44	0.70790272
1550409414796602.0	3562.44	0.91053877
1550409415311885.8	3562.45	0.05538517
1550409415318406.0	3562.45	0.00167865
1550409415586174.0	3562.45	0.05538517
1550409416200649.0	3562.45	0.1038459
1550409417943683.0	3562.44	0.00167865
1550409418958150.0	3562.45	0.02421565
1550409419554163.0	3562.45	0.0896577
1550409422141147.2	3562.45	0.00377347
1550409423457799.0	3562.45	0.01592341
1550409424505985.0	3562.45	0.40288948
1550409425691209.0	3562.44	0.00377347
1550409431223690.0	3562.45	0.00461139
1550409433923408.0	3562.45	0.03491644
1550409434538531.0	3562.44	0.00187995
1550409434543008.0	3562.44	0.00273144
1550409438332785.0	3562.45	0.02685837
1550409442278148.0	3562.45	0.00139934
1550409444930327.0	3562.44	0.273724
1550409447970150.0	3562.45	0.08921079
1550409448149460.0	3562.45	0.00712518
1550409449311692.0	3562.45	0.08450681
1550409452865807.0	3562.45	0.03163103
1550409458142472.0	3562.45	0.03188993
1550409458444389.0	3562.45	0.13591459
1550409458446359.0	3562.46	0.02
1550409458449850.0	3562.47	0.01
1550409464163563.0	3563.29	0.009793
1550409468774734.0	3563.29	0.00572728
1550409474817677.0	3563.28	0.091241
1550409481527100.0	3563.29	0.01340647
1550409484472424.0	3563.28	0.033689
1550409489457718.0	3563.28	0.00645614
1550409490266789.0	3563.29	0.09328344
1550409490378034.0	3563.29	0.02708939
1550409491881744.8	3563.29	0.00921782
1550409492499295.0	3563.29	0.00516879
1550409495012294.0	3563.28	0.00516879
1550409498314589.0	3563.29	0.00516879
1550409503306180.0	3563.29	0.00048463
1550409503307777.0	3563.29	0.01292184
1550409503428214.0	3563.29	0.00516879
1550409504409865.2	3563.29	0.00279206
1550409507368717.0	3563.28	0.00279206
1550409514892863.0	3563.86	0.00111966
1550409520103861.8	3563.86	0.05182476
1550409528210904.0	3563.86	0.0187091
1550409530708067.0	3563.86	0.00893715
1550409535510539.0	3563.86	0.00251558
1550409538247164.0	3563.86	0.01340433
1550409539231776.0	3563.86	0.10739376
1550409540876807.0	3563.87	0.001
1550409540880807.0	3563.87	0.00039879
1550409541050230.0	3563.86	0.01340433
1550409542097189.0	3563.87	0.00251558
1550409547564342.0	3564.0	0.00321357
1550409548322177.0	3564.0	0.10739346
1550409566358733.0	3563.99	0.00992344
1550409572362946.0	3564.0	0.00136523
1550409579315348.2	3564.0	1.58719128
1550409580549098.0	3564.0	0.03476437
1550409583243931.0	3564.0	0.28189859
1550409586146652.0	3564.0	0.01011829
1550409586422093.0	3564.0	0.04752053
1550409586665818.0	3564.0	0.00432256
1550409590041264.0	3564.0	0.0201043
1550409594915474.0	3564.0	0.4126338
1550409596810161.0	3564.0	0.06711951
1550409607712395.0	3564.0	0.9202611
1550409610774543.0	3564.0	0.08252788
1550409620362891.0	3564.0	0.13423902
1550409624637244.0	3563.99	0.13423902
1550409645844509.0	3563.99	0.1291
1550409650906321.0	3564.0	0.01398721
1550409651975475.0	3564.0	0.26847524
1550409656887379.0	3564.0	0.0134038
1550409659117665.0	3564.0	0.09954424
1550409664058265.0	3564.0	0.00516776
1550409673797166.0	3564.0	0.00544695
1550409677288307.0	3564.0	0.00251548
1550409679070000.0	3564.0	0.00697969
1550409684045107.2	3564.0	0.00167792
1550409685582602.0	3564.0	0.01944571
1550409687568826.0	3564.0	0.0596476
1550409691207712.0	3564.0	0.0350994
1550409696510164.0	3564.0	0.13423902
1550409697776249.0	3564.0	0.002
1550409700716871.0	3564.0	0.06443372
1550409708783649.0	3564.0	0.04518094
1550409720932269.8	3564.0	0.00782005
1550409726038844.8	3563.99	0.02765651
1550409728254015.0	3564.0	0.13423902
1550409730821324.0	3563.99	0.13423902
1550409736242560.8	3564.0	0.0065637
1550409753382105.0	3564.0	0.0046875
1550409787209882.0	3564.0	0.01591649
1550409811773404.0	3564.0	0.00251548
1550409817497684.0	3564.0	0.13423902
1550409820188549.0	3563.99	0.13423902
1550409821677223.0	3564.0	0.01479974
1550409824733492.0	3563.99	0.01479974
1550409826302497.2	3564.0	0.29509374
1550409830738430.0	3564.0	0.00516776
1550409833976886.0	3563.99	0.10175126
1550409833985718.0	3563.99	0.57864874
1550409838331745.0	3564.0	0.00251548
1550409842206024.0	3564.0	0.0134038
1550409851416206.0	3564.0	0.06711951
1550409857640906.0	3564.0	0.001
1550409869801404.0	3564.0	0.03490125
1550409889179052.0	3564.0	0.04187815
1550409893275835.0	3563.99	0.004
1550409893276974.0	3563.99	0.00280584
1550409893279444.0	3563.99	0.01634684
1550409893281400.0	3563.99	0.01872547
1550409895187088.0	3564.0	0.00251548
1550409903337696.0	3564.0	0.0134038
1550409904531808.0	3564.0	0.04295582
1550409907145896.2	3564.0	0.01479974
1550409916725106.0	3564.0	0.00306548
1550409937341166.0	3563.99	0.00352493
1550409941983785.8	3564.0	0.06496976
1550409942961071.0	3564.0	0.03516927
1550409944640576.0	3563.99	0.06496976
1550409945664038.2	3563.99	0.03516927
1550409960158370.0	3564.0	0.00516776
1550409964859374.0	3564.0	0.21477908
1550409967530077.0	3563.99	0.21477908
1550409971431645.0	3564.0	0.01312461
1550409976033931.0	3563.99	0.00493208
1550409981952743.0	3564.0	0.00696015
1550409985930339.0	3564.0	0.06496976
1550409986174126.0	3564.0	0.01368299
1550409988831705.0	3563.99	0.06496976
1550410040802564.2	3564.0	0.00516776
1550410054156971.0	3564.0	0.1375446
1550410054897799.0	3564.0	0.01368299
1550410063354875.0	3564.0	0.00782005
1550410064708156.0	3564.0	0.68998163
1550410069723717.0	3564.0	0.01368299
1550410074874133.0	3564.0	0.02657867
1550410076885673.0	3563.99	0.80368396
1550410083089991.0	3564.0	0.0134038
1550410085656667.0	3563.99	0.0134038
1550410106537477.0	3564.0	0.26847524
1550410116484681.2	3564.0	0.01011829
1550410118672835.8	3564.0	0.0082
1550410130965618.0	3564.0	0.00516776
1550410136380598.0	3564.0	0.05393808
1550410136962806.0	3564.0	0.00516776
1550410139225642.0	3563.99	0.0134038
1550410140673273.0	3563.99	0.04053428
1550410143598346.0	3564.0	0.0687723
1550410149101149.0	3564.0	0.0163206
1550410158134205.0	3564.0	0.0239573
1550410161514112.0	3564.0	0.05752008
1550410164342145.0	3564.0	0.0065637
1550410166483254.0	3564.0	0.00142418
1550410169703473.0	3564.0	0.05369617
1550410181094900.0	3564.0	0.04931616
1550410191660125.0	3564.0	0.03277597
1550410195299642.0	3563.99	0.49108474
1550410197104392.0	3564.0	0.1524414
1550410198203169.8	3564.0	0.0108768
1550410206019166.0	3564.0	0.0134038
1550410209339658.0	3564.0	0.00390105
1550410214647901.0	3564.0	0.1682792
1550410216031369.0	3564.0	0.30874807
1550410229593384.0	3563.99	0.026944
1550410234299685.0	3564.0	0.0134038
1550410239808121.2	3564.0	0.00865761
1550410245095714.0	3564.0	0.05369617
1550410251385915.0	3563.99	0.05369617
1550410252213486.0	3564.0	0.0687723
1550410253430876.0	3564.0	15.21665116
1550410253433452.8	3564.01	0.02
1550410253436429.0	3564.02	0.01
1550410253439770.0	3564.85	0.05012
1550410253442644.8	3564.99	0.008
1550410253446206.0	3565.0	5.64190655
1550410253988745.0	3565.0	0.06710643
1550410255491860.8	3565.0	0.0134038
1550410271398844.0	3565.0	0.01395826
1550410274962811.0	3565.0	0.00698053
1550410282925066.0	3565.0	0.0270764
1550410283604724.0	3565.0	0.13750602
1550410294421641.0	3565.0	0.01395547
1550410296420163.2	3565.0	0.00698053
1550410297473279.0	3565.0	0.06875301
1550410304187757.0	3565.0	0.00590156
1550410311818543.0	3565.0	0.02836583
1550410318015391.0	3565.0	0.10735942
1550410321168028.8	3565.0	0.04052291
1550410322078263.0	3565.0	0.00321255
1550410324874834.0	3565.0	0.02952419
1550410326120716.0	3565.0	0.0418664
1550410334477937.0	3564.99	0.00483203
1550410335628805.2	3564.99	1.01179391
1550410336950859.0	3565.0	0.002
1550410341697534.0	3565.0	0.01060895
1550410352425633.0	3565.0	0.00284649
1550410362770369.0	3565.0	0.01395826
1550410371264608.0	3565.0	0.20129925
1550410373956207.0	3565.0	0.02683916
1550410382475150.0	3565.0	0.01367915
1550410401007078.0	3565.0	0.0060864
1550410401008001.0	3565.0	0.02155938
1550410406708328.0	3564.99	0.010001
1550410406709382.0	3564.99	0.02843417
1550410406710382.0	3564.99	0.011413
1550410406713013.2	3564.99	0.05
1550410406714710.0	3564.99	0.00565218
1550410406716106.0	3564.99	0.28973922
1550410408256933.0	3565.0	0.04025873
1550410409128417.0	3565.0	0.02791373
1550410418612422.0	3565.0	0.06233306
1550410432673216.0	3565.0	0.05878043
1550410443729651.0	3565.0	1.05879578
1550410448631446.0	3565.0	0.00377077
1550410451516600.0	3565.0	0.0120117
1550410452916827.0	3565.0	0.01340004
1550410460706551.0	3565.0	0.00628275
1550410462836854.0	3565.0	0.08052026
1550410464093801.0	3565.0	0.13750602
1550410472608001.0	3565.0	0.21471883
1550410480863040.0	3565.0	0.010001
1550410480863989.0	3565.0	1.01722362
1550410481475875.0	3565.0	1.01492144
1550410484883348.0	3565.0	0.41152758
1550410485079201.0	3565.0	1.33985847
1550410485285256.2	3565.0	1.33858077
1550410491389176.8	3565.0	0.29523909
1550410494344372.0	3564.99	0.29523909
1550410495072576.0	3565.0	2.03352206
1550410495080174.0	3565.0	12.54912697
1550410495084162.0	3565.01	0.02
1550410495090002.0	3565.02	0.01
1550410495295674.0	3565.42	3.0
1550410500821456.0	3565.5	0.02093599
1550410502700890.0	3565.5	0.00251478
1550410505486058.0	3565.49	0.00251478
1550410506251535.0	3565.49	0.01799767
1550410511606919.0	3565.5	0.01060746
1550410518913273.0	3565.51	0.02
1550410518914214.2	3565.52	0.01
1550410523084213.0	3565.98	0.00272093
1550410528395511.8	3565.97	0.00991639
1550410530363301.0	3565.98	0.01130747
1550410538280686.0	3566.86	0.04569902
1550410540001723.0	3566.86	0.01004549
1550410551877544.0	3566.86	0.04186332
1550410556911110.0	3566.86	0.001
1550410557950597.0	3566.86	0.02002
1550410558846500.0	3566.86	0.001
1550410559910786.8	3566.86	0.06706569
1550410561671815.2	3566.86	0.01590373
1550410570958467.0	3566.86	0.01339305
1550410572701075.0	3566.86	0.21302235
1550410574500793.0	3566.86	0.00348984
1550410592818951.8	3566.86	0.00139482
1550410596116976.0	3566.85	0.00139482
1550410597023755.0	3566.86	0.0241059
1550410602686487.0	3566.86	0.05633116
1550410606023346.2	3566.86	0.00725585
1550410623771644.0	3566.86	0.00600051
1550410630710680.0	3566.87	0.001
1550410630712113.2	3566.87	0.00039482
1550410634550002.8	3566.87	0.15
1550410641626778.8	3566.86	0.0019
1550410645395459.0	3566.87	0.02682509
1550410650316145.0	3566.87	0.01011015
1550410660868646.2	3566.89	0.02
1550410660871721.0	3566.89	0.008
1550410660873810.0	3566.9	10.0
1550410660876424.0	3566.92	0.01
1550410664703313.0	3567.91	0.0011858
1550410664705951.0	3567.91	0.27825201
1550410670142541.0	3567.91	0.00265217
1550410680631725.0	3567.9	0.18567289
1550410683809470.0	3567.91	0.02621767
1550410688719044.0	3567.9	0.07268808
1550410692321788.0	3567.91	0.00320993
1550410699967780.0	3567.91	0.00641428
1550410703931116.0	3567.91	0.0431136
1550410718329285.8	3567.91	0.02705432
