Ask1PriceMillionths	Ask1SizeBillionths	Ask2PriceMillionths	Ask2SizeBillionths	Ask3PriceMillionths	Ask3SizeBillionths	Bid1PriceMillionths	Bid1SizeBillionths	Bid2PriceMillionths	Bid2SizeBillionths	Bid3PriceMillionths	Bid3SizeBillionths	received_utc_microseconds	timestamp_utc_microseconds
7029000000	2416969190	7031000000	1000000	7032000000	1000000	7028990000	1354777340	7028880000	1000000	7028820000	2500000	1523225373378376	1523225373350000
7029000000	2416969190	7031000000	1000000	7032000000	1000000	7028990000	1350200240	7028880000	1000000	7028820000	2500000	1523225373380545	1523225373351000
7029000000	3368025080	7031000000	1000000	7032000000	1000000	7028990000	1350200240	7028880000	1000000	7028820000	2500000	1523225374136882	1523225374083000
7029000000	3969774690	7031000000	1000000	7032000000	1000000	7028990000	1350200240	7028880000	1000000	7028820000	2500000	1523225374139906	1523225374095000
7029000000	3968714690	7031000000	1000000	7032000000	1000000	7028990000	1350200240	7028880000	1000000	7028820000	2500000	1523225374465730	1523225374450000
7029000000	3970394690	7031000000	1000000	7032000000	1000000	7028990000	1350200240	7028880000	1000000	7028820000	2500000	1523225374480065	1523225374461000
7029000000	3983794690	7031000000	1000000	7032000000	1000000	7028990000	1350200240	7028880000	1000000	7028820000	2500000	1523225378415042	1523225378399000
7029000000	4003794690	7031000000	1000000	7032000000	1000000	7028990000	1350200240	7028880000	1000000	7028820000	2500000	1523225380355344	1523225380336000
7029000000	4003794690	7031000000	1000000	7032000000	1000000	7028990000	1247200240	7028880000	1000000	7028820000	2500000	1523225382406438	1523225382390000
7029000000	4003794690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225382542842	1523225382525000
7029000000	5503794690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225384922879	1523225384844000
7029000000	5502114690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225385224527	1523225385209000
7029000000	5503804690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225385246332	1523225385224000
7029000000	6503804690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225386833398	1523225386817000
7029000000	6502114690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225387356242	1523225387342000
7029000000	6503124690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225387367202	1523225387352000
7029000000	7303124690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225388889572	1523225388859000
7029000000	7372124690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225389224471	1523225389208000
7029000000	7371114690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225389629635	1523225389615000
7029000000	7372294690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225389651471	1523225389634000
7029000000	6624294690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225389944529	1523225389930000
7029000000	7375294690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225392021629	1523225392006000
7029000000	7374114690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225392913064	1523225392898000
7029000000	7375944690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225392925166	1523225392908000
7029000000	7307451700	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225393223745	1523225393208000
7029000000	7121347100	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225393227998	1523225393208000
7029000000	6981347100	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225393231386	1523225393208000
7029000000	6893044690	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225393232578	1523225393208000
7029000000	6890230550	7031000000	1000000	7032000000	1000000	7028990000	1220000240	7028880000	1000000	7028820000	2500000	1523225394246573	1523225394210000
7029000000	6890230550	7031000000	1000000	7032000000	1000000	7028990000	1221000240	7028880000	1000000	7028820000	2500000	1523225396114898	1523225396065000
7029000000	6890230550	7031000000	1000000	7032000000	1000000	7028990000	1221000240	7028880000	1000000	7028000000	41000000	1523225396115991	1523225396067000
7029000000	6890230550	7031000000	1000000	7032000000	1000000	7028990000	1222000240	7028880000	1000000	7028000000	41000000	1523225396119425	1523225396070000
7029000000	6890230550	7031000000	1000000	7032000000	1000000	7028990000	1224500240	7028880000	1000000	7028000000	41000000	1523225396129086	1523225396094000
7029000000	6890230550	7031000000	1000000	7032000000	1000000	7028990000	1225500240	7028880000	1000000	7028000000	41000000	1523225396185397	1523225396135000
7029000000	6890230550	7031000000	1000000	7032000000	1000000	7028990000	1225500240	7028000000	41000000	7027510000	1000000	1523225396186764	1523225396136000
7029000000	7190230550	7031000000	1000000	7032000000	1000000	7028990000	1225500240	7028000000	41000000	7027510000	1000000	1523225397138571	1523225397122000
7029000000	7188400550	7031000000	1000000	7032000000	1000000	7028990000	1225500240	7028000000	41000000	7027510000	1000000	1523225398056079	1523225398042000
7029000000	7189990550	7031000000	1000000	7032000000	1000000	7028990000	1225500240	7028000000	41000000	7027510000	1000000	1523225398064193	1523225398049000
7029000000	5689990550	7031000000	1000000	7032000000	1000000	7028990000	1225500240	7028000000	41000000	7027510000	1000000	1523225398778945	1523225398764000
7029000000	5689990550	7031000000	1000000	7032000000	1000000	7028990000	2225500240	7028000000	41000000	7027510000	1000000	1523225399742107	1523225399726000
7029000000	5689990550	7031000000	1000000	7032000000	1000000	7028990000	2224090240	7028000000	41000000	7027510000	1000000	1523225400069940	1523225400054000
7029000000	5689990550	7031000000	1000000	7032000000	1000000	7028990000	2225980240	7028000000	41000000	7027510000	1000000	1523225400108888	1523225400064000
7029000000	5689990550	7031000000	1000000	7032000000	1000000	7028990000	2224980240	7028000000	41000000	7027510000	1000000	1523225400593736	1523225400573000
7029000000	5689990550	7031000000	1000000	7032000000	1000000	7028990000	2223980240	7028000000	41000000	7027510000	1000000	1523225400596444	1523225400575000
7029000000	5689990550	7031000000	1000000	7032000000	1000000	7028990000	2223980240	7028000000	41000000	7027860000	1000000	1523225400604733	1523225400589000
7029000000	6289990550	7031000000	1000000	7032000000	1000000	7028990000	2223980240	7028000000	41000000	7027860000	1000000	1523225400705693	1523225400690000
7029000000	6291390550	7031000000	1000000	7032000000	1000000	7028990000	2223980240	7028000000	41000000	7027860000	1000000	1523225400780092	1523225400764000
