Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF,EPP,FEZ
2015/2/11,111.1500015,46.84000015,117.0699997,104.7799988,206.9299927,110.2699966,23.22999954,148.0800018,65.94000244,29.95999908,45.13000107,37.31999969
2015/2/12,112.3099976,47.15999985,117.3399963,106,208.9199982,110.2600021,23.36000061,153.4400024,67.34666443,31.15999985,45.27999878,38.33000183
2015/2/13,112.1600037,47.72000122,117.9800034,106.9100037,209.7799988,110.2699966,23.56999969,156.9600067,67.80000305,31.60000038,45.91999817,38.5
2015/2/17,112.3799973,47.68000031,116.0100021,107.0100021,210.1100006,110.2799988,23.55999947,158.3200073,69.07666779,31.68000031,46.08000183,38.58000183
2015/2/18,112.1699982,48.52000046,116.3399963,107.1600037,210.1300049,110.2900009,23.38999939,154.0800018,69.96666718,31.54999924,46.27000046,38.61999893
2015/2/19,111.8000031,48.88000107,115.9400024,107.6900024,209.9799957,110.2900009,23.35000038,152.8000031,70.56666565,31.26000023,46.09999847,38.61999893
2015/2/20,111.9400024,49.31999969,115.2799988,108.4100037,211.2400055,110.2799988,23.14999962,149.1999969,71.12000275,31.36000061,46.31999969,39.20999908
2015/2/23,111.5299988,49.04000092,115.4300003,108.5199966,211.2100067,110.2699966,22.97999954,144.8800049,71.71333313,31.22999954,46.11000061,38.93999863
2015/2/24,111.6200027,49.27999878,115.2600021,108.5999985,211.8099976,110.2699966,23.03000069,144.3200073,70.32666779,31.92000008,46.45999908,39.38999939
2015/2/25,111.8399963,49.15999985,115.6999969,108.3300018,211.6300049,110.2699966,22.82999992,149.1999969,72.12333679,31.53000069,46.56999969,39.34000015
2015/2/26,110.1699982,49.59999847,116.0699997,108.8799973,211.3800049,110.2699966,22.95999908,144.2400055,72.62999725,31.59000015,46.18999863,39.11000061
2015/2/27,110.1200027,49.40000153,116.1600037,108.4000015,210.6600037,110.2799988,23.06999969,144.8000031,71.54333496,31.79000092,46.36000061,39.25999832
2015/3/2,110,49.52000046,115.6800003,109.3799973,211.9900055,110.2699966,22.87999916,146.5599976,72.49666595,31.11000061,46.45000076,39.34000015
2015/3/3,109.9400024,49.27999878,115.4700012,108.8700027,211.1199951,110.2600021,22.70999908,147.9199982,72.59999847,31.03000069,46.47000122,38.95999908
2015/3/4,108.9800034,49.04000092,115.1100006,108.4499969,210.2299957,110.2799988,22.75,152.0800018,74.01999664,30.43000031,46.22000122,38.88000107
2015/3/5,108.5100021,49.31999969,115,108.6399994,210.4600067,110.2600021,22.60000038,149.6799927,75.85666656,30.09000015,45.91999817,38.99000168
2015/3/6,106.75,49.24000168,111.8600006,107.4100037,207.5,110.2699966,22.59000015,145.9199982,74.90666962,29.29999924,45.33000183,38.18000031
2015/3/9,106.7799988,49.08000183,111.9700012,107.7200012,208.3600006,110.2600021,22.57999992,146.8000031,74.86333466,28.65999985,45.31000137,38.34000015
2015/3/10,105.2600021,48.36000061,111.4199982,105.7200012,204.9799957,110.2699966,22.45000076,143.2799988,75.1333313,28.30999947,44.34000015,37.38000107
2015/3/11,103.6699982,48.79999924,110.75,105.1100006,204.5,110.2600021,22.40999985,142.1600037,75.50333405,28.63999939,44.31000137,37.65000153
2015/3/12,104.4499969,49.88000107,110.7200012,105.8000031,207.1000061,110.2600021,22.40999985,139.5200043,75.56999969,28.71999931,45.15000153,37.93999863
2015/3/13,103.0800018,49.91999817,110.8799973,105.3399963,205.8300018,110.2699966,22.06999969,134.3999939,76.14333344,28.04000092,44.43999863,37.66999817
2015/3/16,104.0100021,50.11999893,110.8099976,106.6999969,208.5800018,110.2699966,22.26000023,130.8000031,77.27666473,28.26000023,44.88000107,38.33000183
2015/3/17,104.1900024,50.24000168,110.2099991,106.8700027,207.9600067,110.2600021,22.07999992,127.6800003,77.70999908,28.63999939,44.63000107,38.15999985
2015/3/18,106.6399994,51.04000092,112.3700027,107.9199982,210.4600067,110.25,22.35000038,134.0800018,77.20666504,29.62999916,45.68000031,38.77000046
2015/3/19,104.6900024,50.43999863,112.2900009,108.0800018,209.5,110.2600021,22.26000023,128.6399994,79.32666779,28.71999931,45.49000168,38.18999863
2015/3/20,106.3199997,51.24000168,113.5699997,108.5299988,210.4100037,110.2600021,22.54999924,131.4400024,77.95333099,29.56999969,46.36999893,39.29000092
2015/3/23,107.8399963,51.47999954,114.2900009,108.3199997,210,110.2699966,22.73999977,134.2400055,76.39666748,29.94000053,46.63000107,39.47000122
2015/3/24,107.4400024,51.36000061,114.5699997,107.9300003,208.8200073,110.2600021,22.61000061,134.3200073,75.82666779,29.96999931,46.68999863,39.66999817
2015/3/25,107.8799973,51.24000168,114.7300034,105.4599991,205.7599945,110.2600021,22.54999924,138.8800049,71.74333191,29.56999969,46.36999893,39.38999939
2015/3/26,107.0699997,50.72000122,115.4800034,105.0999985,205.2700043,110.2600021,22.38999939,145.6799927,71.45333099,29.01000023,46.20000076,39.04999924
2015/3/27,107.1600037,50.91999817,115.0599976,105.5199966,205.7400055,110.2600021,22.31999969,137.1199951,73.13666534,28.81999969,46.02999878,39.24000168
2015/3/30,106.3199997,51.11999893,113.75,106.7300034,208.25,110.2600021,22.34000015,137.8399963,74.79000092,29.27000046,45.83000183,39.38000107
2015/3/31,105.7099991,50.11999893,113.6600037,105.5999985,206.4299927,110.2699966,22.13999939,134.7200012,75.16666412,29.35000038,45.36000061,38.81999969
2015/4/1,105.8000031,50.31999969,115.5999985,105.0500031,205.6999969,110.2699966,22.40999985,140.6399994,73.59666443,30.25,45.59999847,39.15999985
2015/4/2,106.9899979,50.75999832,115.2799988,105.1200027,206.4400024,110.2600021,22.73999977,140.4799957,73.40333557,30.75,45.75,39.56999969
2015/4/6,107.5899963,51.36000061,116.6900024,105.9800034,207.8300018,110.2699966,22.69000053,147.4400024,73.19333649,31.23999977,46.06000137,39.99000168
2015/4/7,106.3399963,51.59999847,116.1100006,105.8000031,207.2799988,110.2699966,22.62999916,152.4799957,73.55000305,31.11000061,46.20999908,39.74000168
2015/4/8,106.0299988,51.68000031,115.4700012,106.6399994,207.9799957,110.2799988,22.51000023,144.5599976,75.67666626,31.47999954,47,39.63000107
2015/4/9,104.7699966,51.68000031,114.6699982,107.3099976,208.8999939,110.2799988,22.44000053,144.2400055,75.40000153,31.28000069,47.56000137,39.52999878
2015/4/10,104.3300018,51.75999832,115.9700012,107.75,210.0399933,110.2799988,22.31999969,147.2799988,76.45999908,31.29000092,47.50999832,39.63000107
2015/4/13,104.0299988,51.40000153,115.1399994,107.4800034,209.0899963,110.2699966,22.12999916,148,77.36333466,30.86000061,46.99000168,39.40000153
2015/4/14,104.7099991,51.75999832,114.4400024,107.1699982,209.4900055,110.2799988,22.27000046,150.5599976,77.30000305,31.29999924,47.25999832,39.54999924
2015/4/15,105.0699997,52,115.4300003,107.8399963,210.4299927,110.2799988,22.21999931,157.6799927,77.70333099,31.88999939,47.34000015,39.68000031
2015/4/16,105.8899994,52.11999893,115.0299988,107.6900024,210.3699951,110.2799988,22.37999916,159.5200043,78.27333069,32.09000015,47.68999863,39.54000092
2015/4/17,106.3600006,51.72000122,115.5999985,106.0100021,207.9499969,110.2799988,22.25,158.7200012,76.92666626,31.44000053,46.93000031,38.84999847
2015/4/20,105.5500031,51.88000107,114.7200012,107.5999985,209.8500061,110.2699966,22.06999969,159.1199951,77.08333588,31.31999969,46.81000137,38.97999954
2015/4/21,105.5400009,52.68000031,115.3799973,108.0599976,209.6000061,110.2699966,22.10000038,155.6000061,77.65000153,31.36000061,46.86000061,39.15999985
2015/4/22,105.4499969,53.08000183,113.8300018,108.6500015,210.6300049,110.2699966,22.03000069,154.8800049,77.54333496,31.78000069,46.97999954,39.25
2015/4/23,106.4300003,53.04000092,114.6600037,109.0599976,211.1600037,110.2799988,22.28000069,158.0800018,78.90666962,32.41999817,47.22000122,39.36000061
2015/4/24,106.8099976,53.24000168,113.0500031,110.5400009,211.6499939,110.2699966,22.35000038,157.3600006,77.95333099,32.95999908,48.04999924,39.54000092
2015/4/27,107.0400009,53.11999893,115.3300018,110.2600021,210.7700043,110.2699966,22.21999931,156.1600037,73.64666748,32.83000183,48.22000122,40.08000183
2015/4/28,107.8899994,53.27999878,116.3300018,110.0400009,211.4400024,110.2799988,22.23999977,156.8000031,72.38666534,32.84000015,48.72999954,40.06999969
2015/4/29,109.25,52.79999924,115.5100021,109.3499985,210.5700073,110.2699966,22.37999916,160.9600067,71.91999817,32.54000092,47.97999954,39.52000046
2015/4/30,110.3700027,51.43999863,113.4700012,107.6299973,208.4600067,110.2799988,22.29000092,164.0800018,68.77666473,32.20000076,47.31999969,39.61999893
2015/5/1,110.1500015,52.08000183,113.0800018,109.0500031,210.7200012,110.2699966,22.02000046,163.1999969,71.05666351,32.29000092,47.59999847,39.99000168
2015/5/4,109.6200027,52.31999969,114.0999985,109.2300034,211.3200073,110.2799988,21.96999931,162.2400055,72.01667023,32.27999878,47.70000076,39.81999969
2015/5/5,110.0299988,51.31999969,114.4199982,107.4499969,208.8999939,110.2900009,22.11000061,166.0800018,69.97666931,32.56999969,47.40999985,39.06000137
2015/5/6,111.5500031,51.27999878,114.3600006,106.7099991,208.0399933,110.2799988,22.19000053,166.5599976,71.62666321,32.22999954,46.74000168,39.59000015
2015/5/7,110.75,51.36000061,113.4199982,107.3499985,208.8699951,110.2900009,22.11000061,161.6000061,72.46666718,32.38999939,46.34999847,39.40000153
2015/5/8,110.1399994,52.56000137,113.9700012,108.6900024,211.6199951,110.2900009,22.36000061,163.3600006,74.61333466,32.90999985,46.84000015,40.33000183
2015/5/11,109.6100006,51.72000122,113.5299988,108.2699966,210.6100006,110.2799988,22.37000084,163.0399933,75.16333008,32.43000031,46.11999893,39.81999969
2015/5/12,110.1999969,51.72000122,114.5,107.7799988,209.9799957,110.2900009,22.42000008,165.9199982,75.32333374,32.36999893,46.75999832,39.65999985
2015/5/13,111.4800034,52.04000092,116.5500031,108,210.0200043,110.2799988,22.38999939,164.8800049,74.8133316,32.16999817,47.27000046,39.75999832
2015/5/14,112.0999985,52.31999969,117.1800003,109.5800018,212.2100067,110.2799988,22.71999931,164.2400055,75.40666962,32.77999878,47.59000015,40.61000061
2015/5/15,112.5100021,52.56000137,117.5299988,109.5800018,212.4400024,110.2799988,22.69000053,164.1600037,75.43333435,33.00999832,47.95000076,40.59999847
2015/5/18,111.1399994,53,117.5199966,110.0599976,213.1000061,110.2799988,22.73999977,163.5200043,76.91666412,32.34999847,47.27000046,40.36000061
2015/5/19,109.5500031,53.04000092,115.8899994,109.9400024,213.0299988,110.2799988,22.54000092,157.0399933,77.03333282,31.87999916,46.72999954,40.43999863
2015/5/20,109.1299973,53.04000092,116.0800018,110.0100021,212.8800049,110.2799988,22.44000053,158.7200012,78.24666595,31.90999985,46.52000046,40.56000137
2015/5/21,109.2200012,53.24000168,115.6900024,110.5800018,213.5,110.2799988,22.43000031,164,77.8133316,31.53000069,46.90999985,40.70999908
2015/5/22,108.1399994,53.11999893,115.5999985,110.4700012,212.9900055,110.2799988,22.22999954,162,78.03333282,30.98999977,46.84000015,40.27000046
2015/5/26,106.8199997,52.43999863,113.9100037,109.1999969,210.6999969,110.2799988,21.97999954,157.5200043,77.66999817,30.28000069,46.75,39.22999954
2015/5/27,107.0899963,52.79999924,113.8899994,110.9599991,212.6999969,110.2799988,21.87000084,155.8399963,78.95999908,30.56999969,46.63000107,39.84999847
2015/5/28,107.5199966,52.68000031,114.0199966,110.7099991,212.4600067,110.2900009,21.97999954,156.4799957,78.83333588,30.39999962,45.99000168,39.77000046
2015/5/29,107.9100037,52.20000076,114.0999985,110.0500031,211.1399994,110.2799988,21.82999992,162.4799957,79.38999939,29.86000061,46.02999878,39.02999878
2015/6/1,107.3099976,52.43999863,114,110.4199982,211.5700073,110.2799988,22.01000023,162.8800049,79.68000031,29.89999962,45.70999908,38.99000168
2015/6/2,109.4700012,52.31999969,114.4599991,110.0699997,211.3600006,110.2799988,22.31999969,165.4400024,79.57333374,30.60000038,45.81000137,39.38999939
2015/6/3,110.7699966,52.52000046,113.6399994,110.4000015,211.9199982,110.2900009,22.23999977,161.3600006,80.47000122,30.17000008,45.86000061,39.99000168
2015/6/4,110.3899994,52.15999985,112.8399963,109.5599976,210.1300049,110.2799988,22.37000084,157.2799988,79.89333344,29.81999969,44.91999817,39.40000153
2015/6/5,109.1299973,51.84000015,112.2399979,109.3000031,209.7700043,110.2699966,22.26000023,159.1999969,81.25333405,29.69000053,44.59000015,38.79999924
2015/6/8,110.8499985,51.56000137,112.5699997,108.1900024,208.4799957,110.2699966,22.45999908,157.6799927,81.32333374,29.88999939,44.59000015,38.72000122
2015/6/9,110.7399979,51.04000092,112.8199997,108.0100021,208.4499969,110.2699966,22.47999954,161.6799927,80.11333466,29.82999992,44.36999893,38.56999969
2015/6/10,111.2699966,51.88000107,113.7799988,109.4899979,210.9499969,110.2799988,22.35000038,165.1199951,80.70666504,30.30999947,44.97000122,39.66999817
2015/6/11,110.6900024,52.11999893,113.2600021,109.6500015,211.6300049,110.2900009,22.04999924,163.9199982,81.3033371,30.39999962,45.25,39.79000092
2015/6/12,110.5299988,51.84000015,113.2300034,108.75,210.0099945,110.2799988,21.97999954,162.1600037,80.00333405,30.19000053,45.09999847,39.22999954
2015/6/15,110.8099976,52,113.7300034,108.2099991,209.1100006,110.2699966,21.73999977,161.1999969,80.30000305,29.90999985,45.00999832,38.72000122
2015/6/16,110.4000015,51.75999832,113.3199997,108.8000031,210.25,110.2699966,21.90999985,162.0800018,80.48666382,30.43000031,45.25,38.63999939
2015/6/17,111.3799973,51.31999969,113.8499985,109.0999985,210.5899963,110.2900009,21.97999954,161.6799927,81.46333313,30.59000015,45.49000168,38.45999908
2015/6/18,111.7200012,51.36000061,115.3199997,110.6900024,212.7799988,110.2699966,21.96999931,162.8800049,83.76667023,30.97999954,45.61999893,39.16999817
2015/6/19,111.4100037,51.40000153,115.1200027,109.8899994,210.8099976,110.2799988,21.86000061,160.1600037,84.15666962,30.42000008,45.63999939,38.16999817
2015/6/22,111.3099976,52.20000076,113.6399994,110.6999969,211.8899994,110.2799988,22.12999916,161.2799988,86.56999969,30.79999924,45.79999924,39.63999939
2015/6/23,109.6600037,52.79999924,112.8899994,110.7900009,212.0399933,110.2799988,22.20000076,163.7599945,86.44999695,30.86000061,46.18000031,39.54999924
2015/6/24,109.9400024,52.24000168,112.5899963,110.2200012,210.5,110.2799988,22.28000069,161.6799927,84.57666779,30.29000092,45.90999985,39.22000122
2015/6/25,110.0299988,52.08000183,112.4400024,110,209.8600006,110.2900009,22.40999985,159.8399963,83.86333466,29.92000008,44.75,39.29000092
2015/6/26,109.6999969,52.31999969,112.5599976,109.2699966,209.8200073,110.2699966,22.70999908,159.8399963,83.32666779,30.20000076,44.06999969,39.45000076
2015/6/29,110.3700027,51,113.0699997,106.6900024,205.4199982,110.2799988,22.81999969,156.0800018,80.54333496,29.46999931,42.95999908,37.66999817
2015/6/30,109.4599991,51.24000168,112.3700027,107.0699997,205.8500061,110.2900009,23.35000038,159.0399933,84.08000183,29.79999924,43.40000153,37.43000031
2015/7/1,108.5299988,51.59999847,111.9800034,107.9199982,207.5,110.2799988,23.27000046,152.8000031,83.07333374,29.37000084,43.70999908,37.65999985
2015/7/2,108.8099976,51.59999847,111.7600021,107.9499969,207.3099976,110.2900009,23.27000046,151.4400024,82.3133316,29.87999916,44,37.50999832
2015/7/6,108.5100021,51.24000168,112.0599976,107.6999969,206.7200012,110.2900009,23.20000076,141.8399963,83.44000244,29.09000015,42.81000137,36.13999939
2015/7/7,108.1399994,51.36000061,110.7600021,107.9700012,208.0200043,110.2900009,23.02000046,142.0800018,83.71666718,28.96999931,42.68000031,36.22999954
2015/7/8,108.6999969,49.24000168,111.0899963,106.0899963,204.5299988,110.3099976,22.93000031,139.0399933,80.62999725,28.31999969,41.31999969,35.77000046
2015/7/9,108.25,49.84000015,111.3600006,106.0299988,204.8999939,110.2900009,22.90999985,141.6799927,82.31666565,28.60000038,42,36.61999893
2015/7/10,109.4100037,50.63999939,111.4899979,107.6500015,207.4799957,110.2900009,23.06999969,141.3600006,84.19000244,29.30999947,42.65999985,38.63000107
2015/7/13,107.9800034,51.31999969,110.9899979,109.5400009,209.7700043,110.3000031,23.18000031,140.0800018,86.38999939,29.67000008,42.88000107,38.56999969
2015/7/14,108.0299988,51.63999939,110.7399979,110.2600021,210.6799927,110.3000031,23.22999954,141.7599945,88.23000336,29.79000092,43.15999985,38.83000183
2015/7/15,107.5199966,51.59999847,110.1600037,110.3799973,210.6100006,110.3000031,23.10000038,137.8399963,88.3033371,29.47999954,43.00999832,38.70000076
2015/7/16,106.8000031,51.79999924,109.7600021,111.9400024,212.3000031,110.3000031,22.95000076,136.3999939,89.76000214,29.47999954,43.43000031,39.09000015
2015/7/17,106.4700012,51.91999817,108.6500015,113.5899963,212.4799957,110.3000031,22.76000023,135.9199982,90.35666656,29,43.41999817,38.91999817
2015/7/20,106.3700027,51.91999817,105.6999969,113.9800034,212.5899963,110.2799988,22.40999985,133.5200043,90.30999756,28.76000023,43.54000092,39.02999878
2015/7/21,107.3600006,51.75999832,105.3700027,113.9100037,211.75,110.2799988,22.29000092,135.2799988,88.78333282,28.79999924,43.59000015,38.95999908
2015/7/22,107.1699982,51.52000046,104.8000031,112.6200027,211.3699951,110.2799988,22.15999985,130.7200012,89.18000031,28.04999924,42.95000076,38.79999924
2015/7/23,107.9300003,51.47999954,104.3300018,112.1999969,210.1799927,110.2799988,22.04000092,129.1199951,88.33999634,27.37000084,42.65999985,38.77999878
2015/7/24,107.75,51,105.3499985,111.0999985,208,110.2900009,21.70000076,128.2400055,85.12666321,26.77000046,42.13999939,38.38000107
2015/7/27,108.9000015,50.79999924,104.8600006,110.1800003,206.7899933,110.2799988,21.32999992,125.1999969,83.92666626,26.37000084,41.83000183,38.00999832
2015/7/28,108.5599976,51.04000092,105.0199966,111.1299973,209.3300018,110.2799988,21.57999992,126.8000031,86.3133316,26.80999947,42.61999893,38.43000031
2015/7/29,107.7699966,51.24000168,105.1699982,111.5500031,210.7700043,110.2799988,21.54999924,129.9199982,84.41333008,27.18000031,42.83000183,38.45999908
2015/7/30,107.2900009,51.31999969,104.2699966,112.0800018,210.8200073,110.2799988,21.60000038,128.8000031,84.15333557,26.75,42.65999985,38.29999924
2015/7/31,107.7900009,51.72000122,104.9300003,111.9499969,210.5,110.2699966,21.45999908,124.7200012,85.14666748,27.12999916,42.81999969,38.58000183
2015/8/3,107.4899979,51.52000046,104.0999985,111.5999985,209.7899933,110.2799988,21.40999985,120.8000031,84.91999817,26.80999947,42.36000061,38.75999832
2015/8/4,106.8799973,51.43999863,104.3099976,111.3899994,209.3800049,110.2699966,21.5,121.7600021,85.02999878,26.79000092,42.86999893,38.52999878
2015/8/5,107.0299988,51.75999832,103.9300003,112.25,210.0700073,110.2799988,21.52000046,120.2399979,85.42666626,26.5,42.79000092,38.99000168
2015/8/6,107.25,51.59999847,104.3899994,110.4499969,208.3500061,110.2799988,21.34000015,118.9599991,81.09333038,26.38999939,41.99000168,39.06999969
2015/8/7,107.5199966,51.75999832,104.6500015,110.3099976,207.9499969,110.2799988,21.5,116.4800034,79.0633316,26.15999985,41.86999893,39.02999878
2015/8/10,108.0999985,52.52000046,105.7200012,111.5699997,210.5700073,110.2600021,21.85000038,119.1200027,79.84333038,26.82999992,42.40000153,39.59000015
2015/8/11,108.3499985,51.59999847,106.2600021,110.1399994,208.6699982,110.2699966,21.64999962,115.9199982,78.1333313,26.02000046,41.13999939,38.95999908
2015/8/12,109.6299973,51.27999878,107.75,110.5199966,208.9199982,110.2600021,21.11000061,115.5199966,78.70999908,25.88999939,40.77999878,38.54999924
2015/8/13,109.4400024,51.68000031,106.8600006,110.3399963,208.6600037,110.2600021,21.38999939,112.7200012,77.40666962,25.37999916,40.72999954,38.22000122
2015/8/14,108.9599991,51.68000031,106.8499985,110.5100021,209.4199982,110.2600021,21.36000061,111.9199982,76.26000214,25.36000061,40.77999878,38.11999893
2015/8/17,108.7099991,51.79999924,107.1299973,111.4300003,210.5899963,110.2600021,21.30999947,111.1200027,79.41000366,25.31999969,40.72000122,37.95999908
2015/8/18,108.2399979,51.43999863,107.1100006,110.8600006,209.9799957,110.2600021,21.30999947,112.4000015,77.45999908,25.43000031,40.20000076,37.61999893
2015/8/19,109.1900024,50.88000107,108.5500031,110.1299973,208.3200073,110.2600021,21.13999939,107.4400024,76.37666321,24.81999969,40.13999939,37.31000137
2015/8/20,110.0500031,49.36000061,110.4400024,107.0800018,203.9700012,110.2799988,21.26000023,106.9599991,72.24666595,24.76000023,39.11000061,36.36000061
2015/8/21,111.5,47.68000031,111.1299973,102.4000015,197.8300018,110.2699966,20.85000038,105.8399963,72.41000366,23.90999985,38.20000076,35.65999985
2015/8/24,113.7699966,46,110.5299988,98.45999908,189.5,110.2900009,20.73999977,99.91999817,68.55000305,23.12000084,35.52000046,34.66999817
2015/8/25,112.7600021,46.27999878,109.1600037,98.08999634,187.2700043,110.2799988,20.77000046,101.8399963,69.40333557,23.06999969,37.27999878,35
2015/8/26,111.2200012,48.11999893,107.6699982,103.0299988,194.4600067,110.2799988,20.68000031,102.1600037,72.99666595,23.82999992,38.20000076,35.79000092
2015/8/27,110.3099976,49,107.7300034,105.6399994,199.2700043,110.2799988,20.90999985,111.5999985,74.85333252,25.01000023,38.95000076,36.20999908
2015/8/28,109.7399979,49.24000168,108.6999969,105.6200027,199.2799988,110.2699966,20.87999916,119.0400009,76.34666443,24.70000076,38.63999939,35.86999893
2015/8/31,110.0500031,48.47999954,108.8199997,104.3099976,197.6699982,110.2799988,20.87999916,127.1200027,74.02999878,24.5,37.83000183,35.77000046
2015/9/1,110.8499985,46.27999878,109.1999969,101.0500031,191.7700043,110.2799988,20.65999985,118.4800034,71.83666992,23.57999992,36.40000153,34.84999847
2015/9/2,110.1500015,47.11999893,108.6200027,103.9000015,195.4100037,110.2799988,20.62000084,120.7200012,74.93000031,23.81999969,37.02999878,35.34000015
2015/9/3,109.0999985,47.47999954,107.8399963,103.3899994,195.5500031,110.2900009,20.68000031,122.7200012,72.71333313,24.14999962,36.77000046,35.31999969
2015/9/4,109.3099976,45.95999908,107.4899979,102.1600037,192.5899963,110.2900009,20.69000053,120.6399994,72.88999939,23.29000092,36,34.54000092
2015/9/8,109.8399963,47.04000092,107.5199966,105.0400009,197.4299927,110.2799988,20.93000031,120.1600037,76.26667023,23.68000031,37.63999939,35.54999924
2015/9/9,109.9300003,46.95999908,106.1299973,103.8600006,194.7899933,110.2799988,20.95999908,116.0800018,74.24666595,23.55999947,37.68000031,35.27000046
2015/9/10,110.6200027,46.91999817,106.3799973,104.9899979,195.8500061,110.2600021,20.92000008,119.4400024,76.22333527,23.39999962,37.70000076,35.59999847
2015/9/11,111.2200012,46.95999908,106.1600037,105.5699997,196.7400055,110.2600021,21,117.1999969,77.5,23.21999931,37.68000031,35.52999878
2015/9/14,111.0599976,46.84000015,106.2200012,105.25,196.0099945,110.2699966,21.19000053,115.1200027,77.25,23.67000008,37.70999908,35.20000076
2015/9/15,110.5,47.20000076,105.9000015,106.4899979,198.4600067,110.2399979,21.07999992,116.5599976,78.01999664,23.77000046,37.74000168,35.47000122
2015/9/16,110.6800003,47.59999847,107.3099976,107.0899963,200.1799927,110.2600021,20.95000076,122.8799973,77.26999664,24.5,38.66999817,35.91999817
2015/9/17,112.1900024,47.56000137,108.4100037,107.1299973,199.7299957,110.25,20.87000084,121.8399963,79.76000214,24.29000092,38.27000046,36.24000168
2015/9/18,110.6299973,46.04000092,109.2099991,105.3499985,195.4499969,110.3000031,20.73999977,116.9599991,79.44000244,23.47999954,38.06000137,34.83000183
2015/9/21,109.7900009,46.31999969,108.5299988,105.6800003,196.4600067,110.2900009,20.88999939,120.4000015,75.16000366,23.37000084,37.93000031,34.77000046
2015/9/22,109.1600037,45.63999939,107.7900009,104.0999985,193.9100037,110.3000031,20.70999908,119.3600006,73.44000244,22.84000015,37.38000107,33.66999817
2015/9/23,109.6399994,45.63999939,108.2200012,104.1800003,193.6000061,110.3000031,20.69000053,115.5199966,73.36000061,22.12999916,36.77000046,33.59000015
2015/9/24,110.0599976,45.31999969,110.4899979,103.8000031,192.8999939,110.3000031,20.76000023,116.7200012,72.45999908,22.53000069,37.02000046,33.43999863
2015/9/25,109.8799973,46.43999863,109.8099976,102.9199982,192.8500061,110.3199997,21.12999916,117.7600021,67.5,22.36000061,36.81999969,33.77000046
2015/9/28,110.1299973,45.31999969,108.4199982,99.98999786,188.0099945,110.3099976,20.95999908,115.0400009,62.65000153,21.62000084,36.25,33.18000031
2015/9/29,110.3199997,44.75999832,107.9800034,99.47000122,188.1199951,110.3099976,20.88999939,116.8799973,60.02000046,21.93000031,35.91999817,33.31999969
2015/9/30,109.5800018,45.72000122,106.8600006,101.7600021,191.6300049,110.3099976,20.87999916,117.4400024,62.25,22.61000061,36.65999985,33.84999847
2015/10/1,109.6900024,46.04000092,106.7300034,102.2200012,192.1300049,110.3099976,20.79000092,116.6399994,62.43000031,22.62000084,36.88999939,33.74000168
2015/10/2,109.8499985,46.59999847,108.9899979,104.0100021,195,110.3199997,20.93000031,118.1600037,65.48000336,23.32999992,37.43000031,34.29999924
2015/10/5,109.6399994,47.75999832,108.7699966,105.5,198.4700012,110.3099976,21.02000046,120,66,23.93000031,38.34000015,35.09999847
2015/10/6,110.5699997,47.36000061,109.8600006,105,197.7899933,110.3199997,21.29000092,125.9199982,63.22000122,24.06999969,38.33000183,35.38999939
2015/10/7,110.2300034,48.11999893,109.6999969,105.6299973,199.4100037,110.3199997,21.26000023,124.5599976,64.30000305,24.43000031,39.04999924,35.72000122
2015/10/8,110.5199966,48.27999878,109.1399994,106.0500031,201.2100067,110.3099976,21.25,128.3200073,63.65000153,24.86000061,39.56999969,35.90000153
2015/10/9,111.2900009,48.40000153,110.8700027,106.5299988,201.3300018,110.3199997,21.28000069,127.9199982,64.76000214,25.04999924,39.77999878,36.09999847
2015/10/12,111.3700027,48.47999954,111.3099976,106.7900009,201.5200043,110.3099976,21.37000084,122.4800034,63.97999954,24.73999977,39.77000046,36.00999832
2015/10/13,111.5999985,47.95999908,111.8600006,106.0999985,200.25,110.3099976,21.51000023,120.4800034,61.15999985,23.95000076,39.06999969,35.65000153
2015/10/14,112.5800018,47.40000153,113.8099976,105.9300003,199.2899933,110.3199997,21.42000008,120.4000015,61.81999969,24.04999924,39.38000107,35.79999924
2015/10/15,111.5100021,48.59999847,113.2900009,107.6699982,202.3500061,110.3099976,21.29000092,121.0400009,66.30999756,24.34000015,40.22999954,36.24000168
2015/10/16,111.2799988,48.84000015,112.4899979,108.1200027,203.2700043,110.3099976,21.20000076,121.7600021,66.05000305,24.21999931,40.18999863,36.29999924
2015/10/19,111.0199966,48.59999847,112.0199966,108.7399979,203.3699951,110.3000031,21.17000008,118.6399994,66.55999756,24.04000092,39.81999969,36.24000168
2015/10/20,111.1299973,48.31999969,112.7300034,108.1800003,203.1100006,110.3099976,21.38999939,117.8399963,64.30999756,23.85000038,39.65999985,36.11000061
2015/10/21,111.1299973,48.95999908,111.7300034,107.5199966,201.8500061,110.3000031,21.30999947,115.4400024,64.33000183,23.53000069,39.38000107,36.08000183
2015/10/22,108.9000015,49.56000137,111.6900024,109.7099991,205.2599945,110.3099976,21.20999908,116.0800018,64.19000244,24.15999985,40.18000031,36.56000137
2015/10/23,107.9499969,50.04000092,111.5,112.7799988,207.5099945,110.2900009,21.06999969,114.1600037,65.66999817,24.25,40.72000122,36.95999908
2015/10/26,108.2799988,50,111.4300003,112.8499985,207,110.2799988,21.19000053,112.0800018,65.88999939,24.02000046,40.47000122,36.84999847
