Date,FXE,EWJ,GLD
2007-09-14,138.99000549316406,54.31999969482422,69.98999786376953
2007-09-17,138.86000061035156,54.040000915527344,70.97000122070312
2007-09-18,140.0,54.599998474121094,71.69999694824219
2007-09-19,139.8699951171875,55.20000076293945,71.43000030517578
2007-09-20,141.02999877929688,55.0,72.72000122070312
2007-09-21,141.22999572753906,55.119998931884766,72.33999633789062
2007-09-24,141.14999389648438,55.31999969482422,72.27999877929688
2007-09-25,141.7899932861328,55.63999938964844,72.33000183105469
2007-09-26,141.64999389648438,56.119998931884766,72.0
2007-09-27,141.91000366210938,57.400001525878906,72.69999694824219
2007-09-28,143.02999877929688,57.36000061035156,73.51000213623047
2007-10-01,142.42999267578125,58.0,73.9000015258789
2007-10-02,141.25,57.84000015258789,72.3499984741211
2007-10-03,140.9600067138672,57.880001068115234,71.9000015258789
2007-10-04,141.47999572753906,57.84000015258789,72.87000274658203
2007-10-05,141.50999450683594,58.599998474121094,73.4000015258789
2007-10-08,140.5500030517578,58.279998779296875,72.52999877929688
2007-10-09,141.27999877929688,58.119998931884766,73.08999633789062
2007-10-10,141.66000366210938,58.0,73.36000061035156
2007-10-11,142.05999755859375,58.08000183105469,73.91000366210938
2007-10-12,142.3000030517578,58.08000183105469,74.58999633789062
2007-10-15,142.30999755859375,57.400001525878906,75.13999938964844
2007-10-16,141.91000366210938,56.36000061035156,75.12000274658203
2007-10-17,142.2899932861328,56.439998626708984,74.5
2007-10-18,143.3000030517578,56.68000030517578,76.0
2007-10-19,143.27000427246094,55.560001373291016,75.69999694824219
2007-10-22,141.97000122070312,55.880001068115234,74.5999984741211
2007-10-23,142.9199981689453,56.040000915527344,75.2300033569336
2007-10-24,143.02000427246094,55.79999923706055,75.5199966430664
2007-10-25,143.5800018310547,55.599998474121094,76.02999877929688
2007-10-26,144.3699951171875,56.560001373291016,77.69000244140625
2007-10-29,144.6999969482422,57.31999969482422,78.12000274658203
2007-10-30,144.8300018310547,57.040000915527344,77.3499984741211
2007-10-31,145.1199951171875,57.439998626708984,78.62000274658203
2007-11-01,144.47999572753906,56.720001220703125,77.93000030517578
2007-11-02,145.24000549316406,56.560001373291016,79.83000183105469
2007-11-05,144.9199981689453,55.599998474121094,79.75
2007-11-06,145.80999755859375,56.2400016784668,81.43000030517578
2007-11-07,146.47999572753906,55.20000076293945,82.23999786376953
2007-11-08,146.97000122070312,54.31999969482422,82.2300033569336
2007-11-09,146.86000061035156,53.599998474121094,82.18000030517578
2007-11-12,145.52999877929688,53.63999938964844,78.30000305175781
2007-11-13,146.22000122070312,54.560001373291016,79.12000274658203
2007-11-14,146.72999572753906,54.720001220703125,80.27999877929688
2007-11-15,146.61000061035156,54.2400016784668,77.94999694824219
2007-11-16,146.72999572753906,53.84000015258789,77.75
2007-11-19,147.05999755859375,52.91999816894531,77.23999786376953
2007-11-20,148.5500030517578,54.31999969482422,79.47000122070312
2007-11-21,148.83999633789062,53.36000061035156,79.36000061035156
2007-11-23,148.57000732421875,54.560001373291016,81.25
2007-11-26,149.22999572753906,54.560001373291016,81.30000305175781
2007-11-27,148.75999450683594,55.439998626708984,80.0999984741211
2007-11-28,148.66000366210938,55.959999084472656,79.56999969482422
2007-11-29,147.86000061035156,56.15999984741211,78.27999877929688
2007-11-30,146.75999450683594,56.279998779296875,77.31999969482422
2007-12-03,146.72999572753906,56.36000061035156,78.27999877929688
2007-12-04,147.69000244140625,55.7599983215332,79.4000015258789
2007-12-05,146.1999969482422,56.79999923706055,78.62999725341797
2007-12-06,146.35000610351562,57.52000045776367,79.37000274658203
2007-12-07,146.60000610351562,57.0,78.5999984741211
2007-12-10,147.27000427246094,57.15999984741211,80.0
2007-12-11,146.5,55.91999816894531,78.83999633789062
2007-12-12,147.36000061035156,56.36000061035156,80.48999786376953
2007-12-13,146.41000366210938,55.20000076293945,78.5
2007-12-14,144.39999389648438,53.040000915527344,78.5199966430664
2007-12-17,144.1199951171875,52.119998931884766,78.12999725341797
2007-12-18,144.25,53.040000915527344,79.25
2007-12-19,144.05999755859375,52.68000030517578,79.23999786376953
2007-12-20,143.4600067138672,52.880001068115234,78.66999816894531
2007-12-21,144.0399932861328,53.68000030517578,80.0999984741211
2007-12-24,144.3300018310547,53.040000915527344,80.13999938964844
2007-12-26,145.25999450683594,53.279998779296875,81.5199966430664
2007-12-27,146.57000732421875,52.439998626708984,81.55999755859375
2007-12-28,147.66000366210938,53.040000915527344,83.0
2007-12-31,146.39999389648438,53.15999984741211,82.45999908447266
2008-01-02,147.27999877929688,52.91999816894531,84.86000061035156
2008-01-03,147.67999267578125,53.119998931884766,85.56999969482422
2008-01-04,147.75999450683594,51.7599983215332,85.12999725341797
2008-01-07,147.17999267578125,51.439998626708984,84.7699966430664
2008-01-08,147.32000732421875,51.31999969482422,86.77999877929688
2008-01-09,146.91000366210938,52.439998626708984,86.55000305175781
2008-01-10,148.22999572753906,52.0,88.25
2008-01-11,147.97999572753906,51.119998931884766,88.58000183105469
2008-01-14,149.02999877929688,51.7599983215332,89.54000091552734
2008-01-15,148.6199951171875,50.31999969482422,87.98999786376953
2008-01-16,146.80999755859375,49.400001525878906,86.69999694824219
2008-01-17,146.8699951171875,48.720001220703125,86.5
2008-01-18,146.52000427246094,50.0,87.41999816894531
2008-01-22,146.4600067138672,48.15999984741211,88.16999816894531
2008-01-23,146.69000244140625,48.31999969482422,87.88999938964844
2008-01-24,148.1999969482422,49.119998931884766,90.08000183105469
2008-01-25,147.07000732421875,49.880001068115234,90.30000305175781
2008-01-28,148.1999969482422,49.599998474121094,91.75
2008-01-29,148.25,50.439998626708984,91.1500015258789
2008-01-30,149.35000610351562,50.20000076293945,92.05999755859375
2008-01-31,149.25999450683594,50.880001068115234,91.4000015258789
2008-02-01,148.0399932861328,51.31999969482422,89.3499984741211
2008-02-04,148.33999633789062,51.15999984741211,89.0999984741211
2008-02-05,146.42999267578125,49.439998626708984,87.68000030517578
2008-02-06,146.30999755859375,48.79999923706055,88.94999694824219
2008-02-07,144.83999633789062,49.08000183105469,89.8499984741211
2008-02-08,145.25,47.84000015258789,91.0
2008-02-11,145.33999633789062,48.31999969482422,91.33000183105469
2008-02-12,145.99000549316406,49.040000915527344,89.33000183105469
2008-02-13,145.92999267578125,48.68000030517578,89.44000244140625
2008-02-14,146.58999633789062,49.15999984741211,89.70999908447266
2008-02-15,147.0399932861328,49.7599983215332,89.1500015258789
2008-02-19,147.52999877929688,50.2400016784668,91.58000183105469
2008-02-20,147.3800048828125,49.20000076293945,93.23999786376953
2008-02-21,148.47999572753906,49.560001373291016,93.25
2008-02-22,148.6199951171875,49.959999084472656,93.38999938964844
2008-02-25,148.57000732421875,51.0,92.73999786376953
2008-02-26,150.1199951171875,51.560001373291016,93.70999908447266
2008-02-27,151.7899932861328,51.279998779296875,94.77999877929688
2008-02-28,152.5500030517578,50.720001220703125,95.98999786376953
2008-02-29,152.2899932861328,50.119998931884766,96.18000030517578
2008-03-03,152.14999389648438,50.08000183105469,97.23999786376953
2008-03-04,152.14999389648438,48.91999816894531,95.18000030517578
2008-03-05,152.6699981689453,49.20000076293945,97.72000122070312
2008-03-06,153.97999572753906,48.7599983215332,96.5
2008-03-07,153.58999633789062,48.040000915527344,96.08999633789062
2008-03-10,153.83999633789062,47.84000015258789,95.87000274658203
2008-03-11,153.3000030517578,49.2400016784668,95.98999786376953
2008-03-12,155.75999450683594,49.2400016784668,97.01000213623047
2008-03-13,156.30999755859375,49.400001525878906,98.33999633789062
2008-03-14,156.97999572753906,46.119998931884766,98.70999908447266
2008-03-17,157.75,47.439998626708984,99.16999816894531
2008-03-18,156.66000366210938,48.79999923706055,96.5
2008-03-19,156.44000244140625,47.31999969482422,93.04000091552734
2008-03-20,154.60000610351562,48.20000076293945,89.91000366210938
2008-03-24,154.4499969482422,49.68000030517578,90.0999984741211
2008-03-25,156.49000549316406,50.20000076293945,92.7300033569336
2008-03-26,158.72000122070312,49.79999923706055,93.80000305175781
2008-03-27,158.2100067138672,49.63999938964844,93.45999908447266
