Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF
2010-03-22,135.2100067138672,41.400001525878906,107.75,47.91999816894531,116.58999633789062,110.19999694824219,24.700000762939453,316.4800109863281,20.386667251586914,47.099998474121094
2010-03-23,134.6699981689453,41.79999923706055,108.31999969482422,48.25,117.41000366210938,110.20999908447266,24.3799991607666,317.6000061035156,20.683332443237305,47.709999084472656
2010-03-24,132.94000244140625,41.119998931884766,106.30000305175781,48.02000045776367,116.83999633789062,110.19000244140625,24.3799991607666,311.5199890136719,20.459999084472656,47.0
2010-03-25,132.52000427246094,40.880001068115234,106.77999877929688,47.95000076293945,116.6500015258789,110.19000244140625,24.100000381469727,311.20001220703125,20.286666870117188,46.540000915527344
2010-03-26,133.8000030517578,41.52000045776367,108.58999633789062,48.0,116.58000183105469,110.18000030517578,24.040000915527344,310.6400146484375,20.126667022705078,46.560001373291016
2010-03-29,134.4600067138672,42.040000915527344,108.75,48.22999954223633,117.31999969482422,110.18000030517578,24.450000762939453,319.67999267578125,20.22333335876465,47.75
2010-03-30,133.8300018310547,42.279998779296875,107.97000122070312,48.38999938964844,117.4000015258789,110.20999908447266,24.610000610351562,319.6000061035156,20.113332748413086,47.97999954223633
2010-03-31,134.72999572753906,41.7599983215332,108.94999694824219,48.15999984741211,117.0,110.19999694824219,24.219999313354492,322.32000732421875,19.983333587646484,48.27000045776367
2010-04-01,135.50999450683594,42.400001525878906,110.26000213623047,48.15999984741211,117.80000305175781,110.16000366210938,24.40999984741211,329.9200134277344,20.149999618530273,49.150001525878906
2010-04-05,134.47999572753906,42.279998779296875,110.88999938964844,48.61000061035156,118.76000213623047,110.1500015258789,24.510000228881836,336.55999755859375,20.363332748413086,49.63999938964844
2010-04-06,133.72999572753906,42.400001525878906,111.02999877929688,48.75,119.04000091552734,110.16999816894531,24.459999084472656,336.1600036621094,20.35333251953125,49.77000045776367
2010-04-07,133.22000122070312,42.400001525878906,112.48999786376953,48.630001068115234,118.36000061035156,110.16000366210938,24.540000915527344,332.1600036621094,20.25,49.22999954223633
2010-04-08,133.16000366210938,42.439998626708984,112.6500015258789,48.7400016784668,118.7699966430664,110.16000366210938,24.350000381469727,331.5199890136719,20.383333206176758,49.439998626708984
2010-04-09,134.5800018310547,42.560001373291016,113.63999938964844,49.029998779296875,119.55000305175781,110.16999816894531,24.360000610351562,329.3599853515625,20.343334197998047,49.779998779296875
2010-04-12,135.47999572753906,42.47999954223633,113.01000213623047,49.06999969482422,119.73999786376953,110.18000030517578,24.469999313354492,327.44000244140625,20.303333282470703,49.459999084472656
2010-04-13,135.50999450683594,42.400001525878906,112.69000244140625,49.31999969482422,119.83000183105469,110.16999816894531,24.540000915527344,327.1199951171875,20.299999237060547,49.349998474121094
2010-04-14,136.22000122070312,42.599998474121094,113.02999877929688,49.90999984741211,121.19000244140625,110.16999816894531,24.600000381469727,334.0799865722656,20.530000686645508,49.779998779296875
2010-04-15,135.47000122070312,42.79999923706055,113.6500015258789,50.130001068115234,121.29000091552734,110.16999816894531,24.739999771118164,333.67999267578125,20.476667404174805,49.5
2010-04-16,134.77000427246094,42.0,111.23999786376953,49.529998779296875,119.36000061035156,110.20999908447266,24.579999923706055,324.79998779296875,20.303333282470703,48.380001068115234
2010-04-19,134.50999450683594,41.91999816894531,111.1500015258789,49.5,119.80999755859375,110.16000366210938,24.56999969482422,320.8800048828125,20.1299991607666,48.25
2010-04-20,134.10000610351562,41.7599983215332,111.45999908447266,49.75,120.87999725341797,110.19000244140625,24.729999542236328,322.3999938964844,20.190000534057617,48.439998626708984
2010-04-21,133.64999389648438,41.91999816894531,112.30999755859375,50.029998779296875,120.66000366210938,110.18000030517578,24.93000030517578,322.1600036621094,19.850000381469727,48.060001373291016
2010-04-22,132.77999877929688,41.560001373291016,111.83999633789062,50.310001373291016,121.0199966430664,110.19000244140625,25.020000457763672,322.3999938964844,19.696666717529297,48.52000045776367
2010-04-23,133.3699951171875,41.84000015258789,113.19000244140625,50.52000045776367,121.80999755859375,110.19000244140625,24.75,327.6000061035156,20.03333282470703,48.79999923706055
2010-04-26,133.3000030517578,42.119998931884766,112.75,50.40999984741211,121.3499984741211,110.19000244140625,24.729999542236328,322.79998779296875,19.886667251586914,48.65999984741211
2010-04-27,131.42999267578125,41.36000061035156,114.62999725341797,49.34000015258789,118.4800033569336,110.19000244140625,24.3799991607666,314.9599914550781,19.636667251586914,46.65999984741211
